uid,sent_id,source,group,dataset,words,rules,unique_rules
faketruebr:1773,faketruebr:1773-2,faketruebr,machine,faketruebr_machine,51,20,11
faketruebr:1773,faketruebr:1773-3,faketruebr,machine,faketruebr_machine,36,14,9
faketruebr:1773,faketruebr:1773-4,faketruebr,machine,faketruebr_machine,57,23,12
faketruebr:1773,faketruebr:1773-5,faketruebr,machine,faketruebr_machine,42,19,11
faketruebr:1773,faketruebr:1773-6,faketruebr,machine,faketruebr_machine,42,12,8
faketruebr:1773,faketruebr:1773-7,faketruebr,machine,faketruebr_machine,44,19,7
faketruebr:1773,faketruebr:1773-8,faketruebr,machine,faketruebr_machine,46,18,11
faketruebr:1773,faketruebr:1773-9,faketruebr,machine,faketruebr_machine,44,20,13
faketruebr:1773,faketruebr:1773-10,faketruebr,machine,faketruebr_machine,26,13,7
faketruebr:1773,faketruebr:1773-11,faketruebr,machine,faketruebr_machine,35,16,8
faketruebr:1773,faketruebr:1773-12,faketruebr,machine,faketruebr_machine,38,25,12
faketruebr:215,faketruebr:215-1,faketruebr,human,faketruebr_human,12,8,6
faketruebr:215,faketruebr:215-2,faketruebr,human,faketruebr_human,10,2,2
faketruebr:215,faketruebr:215-3,faketruebr,human,faketruebr_human,14,4,4
faketruebr:215,faketruebr:215-4,faketruebr,human,faketruebr_human,44,27,15
faketruebr:215,faketruebr:215-5,faketruebr,human,faketruebr_human,5,0,0
faketruebr:215,faketruebr:215-6,faketruebr,human,faketruebr_human,28,16,10
faketruebr:215,faketruebr:215-1,faketruebr,machine,faketruebr_machine,16,6,5
faketruebr:215,faketruebr:215-2,faketruebr,machine,faketruebr_machine,25,11,9
faketruebr:215,faketruebr:215-3,faketruebr,machine,faketruebr_machine,49,32,15
faketruebr:215,faketruebr:215-4,faketruebr,machine,faketruebr_machine,42,19,11
faketruebr:215,faketruebr:215-5,faketruebr,machine,faketruebr_machine,17,7,4
faketruebr:215,faketruebr:215-6,faketruebr,machine,faketruebr_machine,17,6,4
faketruebr:215,faketruebr:215-7,faketruebr,machine,faketruebr_machine,30,8,6
faketruebr:215,faketruebr:215-8,faketruebr,machine,faketruebr_machine,49,15,9
faketruebr:215,faketruebr:215-9,faketruebr,machine,faketruebr_machine,26,6,4
faketruebr:215,faketruebr:215-10,faketruebr,machine,faketruebr_machine,19,7,5
faketruebr:215,faketruebr:215-11,faketruebr,machine,faketruebr_machine,3,0,0
faketruebr:215,faketruebr:215-12,faketruebr,machine,faketruebr_machine,37,19,13
faketruebr:230,faketruebr:230-1,faketruebr,human,faketruebr_human,21,7,4
faketruebr:230,faketruebr:230-2,faketruebr,human,faketruebr_human,37,11,5
faketruebr:230,faketruebr:230-3,faketruebr,human,faketruebr_human,37,17,10
faketruebr:230,faketruebr:230-4,faketruebr,human,faketruebr_human,4,0,0
faketruebr:230,faketruebr:230-1,faketruebr,machine,faketruebr_machine,59,25,14
faketruebr:230,faketruebr:230-2,faketruebr,machine,faketruebr_machine,33,16,8
faketruebr:230,faketruebr:230-3,faketruebr,machine,faketruebr_machine,41,19,11
faketruebr:230,faketruebr:230-4,faketruebr,machine,faketruebr_machine,31,9,4
faketruebr:230,faketruebr:230-5,faketruebr,machine,faketruebr_machine,38,24,11
faketruebr:230,faketruebr:230-6,faketruebr,machine,faketruebr_machine,37,14,8
faketruebr:230,faketruebr:230-7,faketruebr,machine,faketruebr_machine,30,11,6
faketruebr:230,faketruebr:230-8,faketruebr,machine,faketruebr_machine,23,10,6
faketruebr:230,faketruebr:230-9,faketruebr,machine,faketruebr_machine,52,29,13
faketruebr:509,faketruebr:509-1,faketruebr,human,faketruebr_human,12,6,4
faketruebr:509,faketruebr:509-2,faketruebr,human,faketruebr_human,4,0,0
faketruebr:509,faketruebr:509-3,faketruebr,human,faketruebr_human,4,0,0
faketruebr:509,faketruebr:509-4,faketruebr,human,faketruebr_human,8,2,2
faketruebr:509,faketruebr:509-5,faketruebr,human,faketruebr_human,27,12,8
faketruebr:509,faketruebr:509-6,faketruebr,human,faketruebr_human,28,9,6
faketruebr:509,faketruebr:509-7,faketruebr,human,faketruebr_human,21,8,6
faketruebr:509,faketruebr:509-8,faketruebr,human,faketruebr_human,71,24,13
faketruebr:509,faketruebr:509-9,faketruebr,human,faketruebr_human,7,2,2
faketruebr:509,faketruebr:509-10,faketruebr,human,faketruebr_human,31,14,9
faketruebr:509,faketruebr:509-1,faketruebr,machine,faketruebr_machine,23,10,6
faketruebr:509,faketruebr:509-2,faketruebr,machine,faketruebr_machine,33,20,11
faketruebr:509,faketruebr:509-3,faketruebr,machine,faketruebr_machine,30,17,9
faketruebr:509,faketruebr:509-4,faketruebr,machine,faketruebr_machine,46,12,8
faketruebr:509,faketruebr:509-5,faketruebr,machine,faketruebr_machine,36,13,8
faketruebr:509,faketruebr:509-6,faketruebr,machine,faketruebr_machine,30,10,7
faketruebr:509,faketruebr:509-7,faketruebr,machine,faketruebr_machine,29,13,9
faketruebr:509,faketruebr:509-8,faketruebr,machine,faketruebr_machine,30,13,10
faketruebr:509,faketruebr:509-9,faketruebr,machine,faketruebr_machine,17,9,6
faketruebr:509,faketruebr:509-10,faketruebr,machine,faketruebr_machine,37,11,8
faketruebr:509,faketruebr:509-11,faketruebr,machine,faketruebr_machine,21,10,7
faketruebr:509,faketruebr:509-12,faketruebr,machine,faketruebr_machine,41,27,14
faketruebr:542,faketruebr:542-1,faketruebr,human,faketruebr_human,19,9,6
faketruebr:542,faketruebr:542-2,faketruebr,human,faketruebr_human,6,2,2
faketruebr:542,faketruebr:542-3,faketruebr,human,faketruebr_human,30,11,7
faketruebr:542,faketruebr:542-4,faketruebr,human,faketruebr_human,8,2,2
faketruebr:542,faketruebr:542-5,faketruebr,human,faketruebr_human,9,6,5
faketruebr:542,faketruebr:542-6,faketruebr,human,faketruebr_human,6,2,2
faketruebr:542,faketruebr:542-7,faketruebr,human,faketruebr_human,13,2,2
faketruebr:542,faketruebr:542-8,faketruebr,human,faketruebr_human,3,0,0
faketruebr:542,faketruebr:542-9,faketruebr,human,faketruebr_human,11,6,4
faketruebr:542,faketruebr:542-10,faketruebr,human,faketruebr_human,5,2,2
faketruebr:542,faketruebr:542-11,faketruebr,human,faketruebr_human,3,0,0
faketruebr:542,faketruebr:542-12,faketruebr,human,faketruebr_human,123,65,26
faketruebr:542,faketruebr:542-13,faketruebr,human,faketruebr_human,8,0,0
faketruebr:542,faketruebr:542-14,faketruebr,human,faketruebr_human,9,5,5
faketruebr:542,faketruebr:542-1,faketruebr,machine,faketruebr_machine,16,2,2
faketruebr:542,faketruebr:542-2,faketruebr,machine,faketruebr_machine,39,23,14
faketruebr:542,faketruebr:542-3,faketruebr,machine,faketruebr_machine,25,13,7
faketruebr:542,faketruebr:542-4,faketruebr,machine,faketruebr_machine,51,29,15
faketruebr:542,faketruebr:542-5,faketruebr,machine,faketruebr_machine,22,7,4
faketruebr:542,faketruebr:542-6,faketruebr,machine,faketruebr_machine,33,13,9
faketruebr:542,faketruebr:542-7,faketruebr,machine,faketruebr_machine,30,14,7
faketruebr:542,faketruebr:542-8,faketruebr,machine,faketruebr_machine,30,12,8
faketruebr:542,faketruebr:542-9,faketruebr,machine,faketruebr_machine,29,18,9
faketruebr:542,faketruebr:542-10,faketruebr,machine,faketruebr_machine,36,16,10
faketruebr:542,faketruebr:542-11,faketruebr,machine,faketruebr_machine,40,16,10
faketruebr:70,faketruebr:70-1,faketruebr,human,faketruebr_human,17,8,6
faketruebr:70,faketruebr:70-2,faketruebr,human,faketruebr_human,33,28,14
faketruebr:70,faketruebr:70-3,faketruebr,human,faketruebr_human,7,2,2
faketruebr:70,faketruebr:70-4,faketruebr,human,faketruebr_human,6,0,0
faketruebr:70,faketruebr:70-5,faketruebr,human,faketruebr_human,7,7,5
faketruebr:70,faketruebr:70-6,faketruebr,human,faketruebr_human,11,2,2
faketruebr:70,faketruebr:70-7,faketruebr,human,faketruebr_human,8,3,2
faketruebr:70,faketruebr:70-1,faketruebr,machine,faketruebr_machine,26,9,7
faketruebr:70,faketruebr:70-2,faketruebr,machine,faketruebr_machine,38,25,15
faketruebr:70,faketruebr:70-3,faketruebr,machine,faketruebr_machine,34,17,10
faketruebr:70,faketruebr:70-4,faketruebr,machine,faketruebr_machine,48,21,12
faketruebr:70,faketruebr:70-5,faketruebr,machine,faketruebr_machine,49,17,9
faketruebr:70,faketruebr:70-6,faketruebr,machine,faketruebr_machine,38,22,12
faketruebr:70,faketruebr:70-7,faketruebr,machine,faketruebr_machine,33,12,7
faketruebr:70,faketruebr:70-8,faketruebr,machine,faketruebr_machine,43,14,9
faketruebr:70,faketruebr:70-9,faketruebr,machine,faketruebr_machine,36,16,10
faketruebr:70,faketruebr:70-10,faketruebr,machine,faketruebr_machine,44,14,7
faketruebr:70,faketruebr:70-11,faketruebr,machine,faketruebr_machine,28,14,8
faketruebr:70,faketruebr:70-12,faketruebr,machine,faketruebr_machine,32,17,11
faketruebr:74,faketruebr:74-1,faketruebr,human,faketruebr_human,16,6,4
faketruebr:74,faketruebr:74-2,faketruebr,human,faketruebr_human,47,26,11
faketruebr:74,faketruebr:74-3,faketruebr,human,faketruebr_human,11,3,3
faketruebr:74,faketruebr:74-4,faketruebr,human,faketruebr_human,59,27,11
faketruebr:74,faketruebr:74-5,faketruebr,human,faketruebr_human,11,3,3
faketruebr:74,faketruebr:74-6,faketruebr,human,faketruebr_human,11,3,3
faketruebr:74,faketruebr:74-7,faketruebr,human,faketruebr_human,10,4,3
faketruebr:74,faketruebr:74-1,faketruebr,machine,faketruebr_machine,30,13,7
faketruebr:74,faketruebr:74-2,faketruebr,machine,faketruebr_machine,35,11,4
faketruebr:74,faketruebr:74-3,faketruebr,machine,faketruebr_machine,34,13,10
faketruebr:74,faketruebr:74-4,faketruebr,machine,faketruebr_machine,54,24,15
faketruebr:74,faketruebr:74-5,faketruebr,machine,faketruebr_machine,64,32,16
faketruebr:74,faketruebr:74-6,faketruebr,machine,faketruebr_machine,47,17,9
faketruebr:74,faketruebr:74-7,faketruebr,machine,faketruebr_machine,34,10,8
faketruebr:74,faketruebr:74-8,faketruebr,machine,faketruebr_machine,27,10,7
faketruebr:74,faketruebr:74-9,faketruebr,machine,faketruebr_machine,29,12,8
faketruebr:74,faketruebr:74-10,faketruebr,machine,faketruebr_machine,47,20,11
faketruebr:74,faketruebr:74-11,faketruebr,machine,faketruebr_machine,34,14,9
