rule,human_mean,machine_mean,difference,abs_difference,human_docs,machine_docs,pct_human_docs,pct_machine_docs,u_statistic,u_p_value,cohens_d,effect_size,characteristic_of,q_value,significant_fdr_005
"NOUN(ADP/case, DET/det, *, NOUN/nmod)",0.037526014686364385,0.032588058276171096,0.004937956410193289,0.004937956410193289,15,18,75.0,90.0,276.0,0.04059261071862388,0.2606958571260713,small,human,0.102479705748657,False
*(ADJ),0.028234143708161248,0.023510030883023714,0.004724112825137534,0.004724112825137534,7,8,35.0,40.0,210.0,0.7675880967367699,0.13374927122496816,negligible,human,0.8383586304784579,False
"NOUN(DET/det, *, PROPN/nmod)",0.025162142248638192,0.029793486602118807,-0.004631344353480615,0.004631344353480615,8,12,40.0,60.0,192.0,0.8283220083186913,-0.16255742662314132,negligible,machine,0.8920390858816675,False
"ADV(ADP/case, *)",0.01590767234064088,0.011626609461552636,0.004281062879088245,0.004281062879088245,3,3,15.0,15.0,201.5,0.9652731605495289,0.12490629188385445,negligible,human,0.984450773010778,False
*(PROPN),0.008283318577627407,0.01247966158693666,-0.004196343009309253,0.004196343009309253,2,3,10.0,15.0,190.0,0.6547323117618753,-0.15182375756140268,negligible,machine,0.7816184186924712,False
"NOUN(DET/det, *, NOUN/nmod, NOUN/nmod)",0.022472112980124644,0.01839258876808409,0.004079524212040553,0.004079524212040553,5,6,25.0,30.0,199.0,0.9862860041374929,0.1144761634962651,negligible,human,0.9927323178900255,False
"NOUN(NUM/nummod, *)",0.024009418541584598,0.019980958430005857,0.00402846011157874,0.00402846011157874,6,6,30.0,30.0,212.0,0.7011888433629818,0.11633731071578422,negligible,human,0.8180536505901455,False
"VERB(SCONJ/mark, NOUN/nsubj, *, NOUN/obj)",0.01186065415295077,0.01579924392552079,-0.003938589772570019,0.003938589772570019,2,3,10.0,15.0,190.0,0.6547323117618753,-0.10670663445761544,negligible,machine,0.7816184186924712,False
"PROPN(ADP/case, *, PROPN/flat:name)",0.01858543760124077,0.022074955227986102,-0.0034895176267453337,0.0034895176267453337,4,6,20.0,30.0,190.0,0.7354290636796756,-0.09694491039009165,negligible,machine,0.8348441745841498,False
"NUM(PUNCT/punct, *, PUNCT/punct)",0.015057653851781993,0.0185351348755643,-0.003477481023782307,0.003477481023782307,3,5,15.0,25.0,187.5,0.6422327219393262,-0.10140226206315212,negligible,machine,0.7787703872335138,False
"PROPN(PUNCT/punct, *)",0.01571149762172006,0.012464016817991192,0.003247480803728867,0.003247480803728867,3,3,15.0,15.0,204.5,0.8617479277008719,0.09575459004546545,negligible,human,0.9089669922324266,False
"NOUN(ADP/case, DET/det, *, NOUN/nmod, NOUN/nmod)",0.01088996437037648,0.013710219589613905,-0.0028202552192374258,0.0028202552192374258,2,3,10.0,15.0,192.0,0.7240503364840416,-0.08562419470899245,negligible,machine,0.8348441745841498,False
"NOUN(*, NOUN/nmod)",0.03716828252511257,0.034445084115364094,0.0027231984097484743,0.0027231984097484743,14,19,70.0,95.0,255.0,0.13937634418560169,0.13775714048810161,negligible,human,0.2525171412303842,False
"VERB(ADP/mark, *, NOUN/obj, VERB/conj)",0.016713192468930545,0.019380911751269762,-0.002667719282339217,0.002667719282339217,3,5,15.0,25.0,186.5,0.6147573751263771,-0.07137860258752206,negligible,machine,0.7696962257679842,False
"VERB(*, VERB/advcl)",0.010257345499953299,0.012656646643572227,-0.0023993011436189288,0.0023993011436189288,2,3,10.0,15.0,193.0,0.7596218659702029,-0.07877366941992878,negligible,machine,0.8355840525672232,False
"NOUN(DET/det, *, VERB/acl)",0.021458448511892082,0.02369826285261384,-0.002239814340721756,0.002239814340721756,6,8,30.0,40.0,193.0,0.8364707473403277,-0.07083116989880181,negligible,machine,0.894558993683406,False
"NOUN(PUNCT/punct, *, PUNCT/punct)",0.011255212092339617,0.01347294140807893,-0.002217729315739313,0.002217729315739313,2,3,10.0,15.0,193.0,0.7596218659702029,-0.06708596198606313,negligible,machine,0.8355840525672232,False
"NOUN(*, VERB/acl)",0.023701994747672143,0.02581860042669143,-0.002116605679019286,0.002116605679019286,6,9,30.0,45.0,186.0,0.6745107034905564,-0.06220949173419264,negligible,machine,0.7929362468514938,False
"VERB(*, PROPN/obl:agent)",0.01088996437037648,0.012933542300750736,-0.0020435779303742563,0.0020435779303742563,2,3,10.0,15.0,193.0,0.7596218659702029,-0.06404659213875744,negligible,machine,0.8355840525672232,False
"NOUN(ADP/case, *, NOUN/conj, NOUN/nmod)",0.015213216430252618,0.01327614838475753,0.0019370680454950887,0.0019370680454950887,3,3,15.0,15.0,201.5,0.9652731605495289,0.05490446762913064,negligible,human,0.984450773010778,False
"NOUN(ADP/case, *, NOUN/nmod)",0.03503284518702677,0.03327048167308378,0.0017623635139429883,0.0017623635139429883,14,18,70.0,90.0,256.0,0.13175168315347646,0.09036365726459035,negligible,human,0.2525171412303842,False
"VERB(PROPN/nsubj, *, NOUN/obj, PUNCT/punct)",0.01331968816701469,0.011746137777471567,0.0015735503895431234,0.0015735503895431234,3,3,15.0,15.0,201.5,0.9652731605495289,0.05175002289784939,negligible,human,0.984450773010778,False
"NOUN(ADP/case, DET/det, *, NOUN/nmod, VERB/acl)",0.011065082874871658,0.012595950679750306,-0.001530867804878648,0.001530867804878648,2,3,10.0,15.0,193.0,0.7596218659702029,-0.0482094086825079,negligible,machine,0.8355840525672232,False
"NOUN(CCONJ/cc, *)",0.032873333868609134,0.03143680511203341,0.001436528756575725,0.001436528756575725,10,13,50.0,65.0,216.0,0.6626132631177077,0.048364080020341246,negligible,human,0.7849418655394385,False
"VERB(NOUN/nsubj, *, NOUN/obj, PUNCT/punct)",0.0165074672199117,0.015363152119203393,0.001144315100708308,0.001144315100708308,3,4,15.0,20.0,196.0,0.8863312464374042,0.032031558597958705,negligible,human,0.9285374962677568,False
"VERB(*, NOUN/obj, NOUN/obl)",0.02114285255222663,0.02000732798689061,0.00113552456533602,0.00113552456533602,3,5,15.0,25.0,187.5,0.6422327219393262,0.026149902984210143,negligible,human,0.7787703872335138,False
"NOUN(CCONJ/cc, *, NOUN/nmod)",0.020374487755238244,0.02086931492279979,-0.0004948271675615477,0.0004948271675615477,4,6,20.0,30.0,190.0,0.7354290636796756,-0.013171248477659082,negligible,machine,0.8348441745841498,False
"VERB(ADP/mark, *)",0.013569259168488978,0.014032428138835682,-0.00046316897034670394,0.00046316897034670394,3,3,15.0,15.0,200.5,1.0,-0.013889452115725733,negligible,machine,1.0,False
"NOUN(ADP/case, *)",0.0348704886782075,0.034551054705323374,0.00031943397288412834,0.00031943397288412834,15,20,75.0,100.0,264.0,0.0855608050467197,0.019771584938918636,negligible,human,0.19096179677093963,False
