uid,sent_id,source,group,dataset,words,rules,unique_rules
faketruebr:1773,faketruebr:1773-2,faketruebr,machine,faketruebr_machine,51,69,29
faketruebr:1773,faketruebr:1773-3,faketruebr,machine,faketruebr_machine,36,50,24
faketruebr:1773,faketruebr:1773-4,faketruebr,machine,faketruebr_machine,57,79,35
faketruebr:1773,faketruebr:1773-5,faketruebr,machine,faketruebr_machine,42,59,29
faketruebr:1773,faketruebr:1773-6,faketruebr,machine,faketruebr_machine,42,57,26
faketruebr:1773,faketruebr:1773-7,faketruebr,machine,faketruebr_machine,44,63,28
faketruebr:1773,faketruebr:1773-8,faketruebr,machine,faketruebr_machine,46,63,27
faketruebr:1773,faketruebr:1773-9,faketruebr,machine,faketruebr_machine,44,58,26
faketruebr:1773,faketruebr:1773-10,faketruebr,machine,faketruebr_machine,26,38,20
faketruebr:1773,faketruebr:1773-11,faketruebr,machine,faketruebr_machine,35,48,22
faketruebr:1773,faketruebr:1773-12,faketruebr,machine,faketruebr_machine,38,55,24
faketruebr:215,faketruebr:215-1,faketruebr,human,faketruebr_human,12,16,12
faketruebr:215,faketruebr:215-2,faketruebr,human,faketruebr_human,10,15,11
faketruebr:215,faketruebr:215-3,faketruebr,human,faketruebr_human,14,18,14
faketruebr:215,faketruebr:215-4,faketruebr,human,faketruebr_human,44,64,28
faketruebr:215,faketruebr:215-5,faketruebr,human,faketruebr_human,5,7,5
faketruebr:215,faketruebr:215-6,faketruebr,human,faketruebr_human,28,41,21
faketruebr:215,faketruebr:215-1,faketruebr,machine,faketruebr_machine,16,23,14
faketruebr:215,faketruebr:215-2,faketruebr,machine,faketruebr_machine,25,34,17
faketruebr:215,faketruebr:215-3,faketruebr,machine,faketruebr_machine,49,71,36
faketruebr:215,faketruebr:215-4,faketruebr,machine,faketruebr_machine,42,58,28
faketruebr:215,faketruebr:215-5,faketruebr,machine,faketruebr_machine,17,24,15
faketruebr:215,faketruebr:215-6,faketruebr,machine,faketruebr_machine,17,24,17
faketruebr:215,faketruebr:215-7,faketruebr,machine,faketruebr_machine,30,42,22
faketruebr:215,faketruebr:215-8,faketruebr,machine,faketruebr_machine,49,69,31
faketruebr:215,faketruebr:215-9,faketruebr,machine,faketruebr_machine,26,38,20
faketruebr:215,faketruebr:215-10,faketruebr,machine,faketruebr_machine,19,27,16
faketruebr:215,faketruebr:215-11,faketruebr,machine,faketruebr_machine,3,4,4
faketruebr:215,faketruebr:215-12,faketruebr,machine,faketruebr_machine,37,49,24
faketruebr:230,faketruebr:230-1,faketruebr,human,faketruebr_human,21,28,16
faketruebr:230,faketruebr:230-2,faketruebr,human,faketruebr_human,37,51,24
faketruebr:230,faketruebr:230-3,faketruebr,human,faketruebr_human,37,51,26
faketruebr:230,faketruebr:230-4,faketruebr,human,faketruebr_human,4,6,6
faketruebr:230,faketruebr:230-1,faketruebr,machine,faketruebr_machine,59,79,30
faketruebr:230,faketruebr:230-2,faketruebr,machine,faketruebr_machine,33,45,22
faketruebr:230,faketruebr:230-3,faketruebr,machine,faketruebr_machine,41,56,26
faketruebr:230,faketruebr:230-4,faketruebr,machine,faketruebr_machine,31,43,21
faketruebr:230,faketruebr:230-5,faketruebr,machine,faketruebr_machine,38,54,25
faketruebr:230,faketruebr:230-6,faketruebr,machine,faketruebr_machine,37,50,24
faketruebr:230,faketruebr:230-7,faketruebr,machine,faketruebr_machine,30,41,20
faketruebr:230,faketruebr:230-8,faketruebr,machine,faketruebr_machine,23,31,18
faketruebr:230,faketruebr:230-9,faketruebr,machine,faketruebr_machine,52,71,28
faketruebr:509,faketruebr:509-1,faketruebr,human,faketruebr_human,12,16,11
faketruebr:509,faketruebr:509-2,faketruebr,human,faketruebr_human,4,5,5
faketruebr:509,faketruebr:509-3,faketruebr,human,faketruebr_human,4,5,5
faketruebr:509,faketruebr:509-4,faketruebr,human,faketruebr_human,8,11,9
faketruebr:509,faketruebr:509-5,faketruebr,human,faketruebr_human,27,38,21
faketruebr:509,faketruebr:509-6,faketruebr,human,faketruebr_human,28,39,22
faketruebr:509,faketruebr:509-7,faketruebr,human,faketruebr_human,21,28,16
faketruebr:509,faketruebr:509-8,faketruebr,human,faketruebr_human,71,101,36
faketruebr:509,faketruebr:509-9,faketruebr,human,faketruebr_human,7,10,10
faketruebr:509,faketruebr:509-10,faketruebr,human,faketruebr_human,31,47,27
faketruebr:509,faketruebr:509-1,faketruebr,machine,faketruebr_machine,23,33,18
faketruebr:509,faketruebr:509-2,faketruebr,machine,faketruebr_machine,33,45,23
faketruebr:509,faketruebr:509-3,faketruebr,machine,faketruebr_machine,30,42,23
faketruebr:509,faketruebr:509-4,faketruebr,machine,faketruebr_machine,46,64,27
faketruebr:509,faketruebr:509-5,faketruebr,machine,faketruebr_machine,36,52,29
faketruebr:509,faketruebr:509-6,faketruebr,machine,faketruebr_machine,30,42,21
faketruebr:509,faketruebr:509-7,faketruebr,machine,faketruebr_machine,29,41,20
faketruebr:509,faketruebr:509-8,faketruebr,machine,faketruebr_machine,30,43,23
faketruebr:509,faketruebr:509-9,faketruebr,machine,faketruebr_machine,17,25,18
faketruebr:509,faketruebr:509-10,faketruebr,machine,faketruebr_machine,37,53,25
faketruebr:509,faketruebr:509-11,faketruebr,machine,faketruebr_machine,21,29,17
faketruebr:509,faketruebr:509-12,faketruebr,machine,faketruebr_machine,41,57,29
faketruebr:542,faketruebr:542-1,faketruebr,human,faketruebr_human,19,26,16
faketruebr:542,faketruebr:542-2,faketruebr,human,faketruebr_human,6,9,8
faketruebr:542,faketruebr:542-3,faketruebr,human,faketruebr_human,30,40,22
faketruebr:542,faketruebr:542-4,faketruebr,human,faketruebr_human,8,11,10
faketruebr:542,faketruebr:542-5,faketruebr,human,faketruebr_human,9,14,12
faketruebr:542,faketruebr:542-6,faketruebr,human,faketruebr_human,6,9,8
faketruebr:542,faketruebr:542-7,faketruebr,human,faketruebr_human,13,18,16
faketruebr:542,faketruebr:542-8,faketruebr,human,faketruebr_human,3,4,3
faketruebr:542,faketruebr:542-9,faketruebr,human,faketruebr_human,11,15,10
faketruebr:542,faketruebr:542-10,faketruebr,human,faketruebr_human,5,7,6
faketruebr:542,faketruebr:542-11,faketruebr,human,faketruebr_human,3,4,3
faketruebr:542,faketruebr:542-12,faketruebr,human,faketruebr_human,123,172,53
faketruebr:542,faketruebr:542-13,faketruebr,human,faketruebr_human,8,11,9
faketruebr:542,faketruebr:542-14,faketruebr,human,faketruebr_human,9,12,10
faketruebr:542,faketruebr:542-1,faketruebr,machine,faketruebr_machine,16,22,13
faketruebr:542,faketruebr:542-2,faketruebr,machine,faketruebr_machine,39,55,27
faketruebr:542,faketruebr:542-3,faketruebr,machine,faketruebr_machine,25,36,20
faketruebr:542,faketruebr:542-4,faketruebr,machine,faketruebr_machine,51,68,29
faketruebr:542,faketruebr:542-5,faketruebr,machine,faketruebr_machine,22,32,19
faketruebr:542,faketruebr:542-6,faketruebr,machine,faketruebr_machine,33,43,21
faketruebr:542,faketruebr:542-7,faketruebr,machine,faketruebr_machine,30,42,21
faketruebr:542,faketruebr:542-8,faketruebr,machine,faketruebr_machine,30,43,23
faketruebr:542,faketruebr:542-9,faketruebr,machine,faketruebr_machine,29,42,22
faketruebr:542,faketruebr:542-10,faketruebr,machine,faketruebr_machine,36,49,24
faketruebr:542,faketruebr:542-11,faketruebr,machine,faketruebr_machine,40,56,26
faketruebr:70,faketruebr:70-1,faketruebr,human,faketruebr_human,17,25,18
faketruebr:70,faketruebr:70-2,faketruebr,human,faketruebr_human,33,47,22
faketruebr:70,faketruebr:70-3,faketruebr,human,faketruebr_human,7,9,8
faketruebr:70,faketruebr:70-4,faketruebr,human,faketruebr_human,6,8,8
faketruebr:70,faketruebr:70-5,faketruebr,human,faketruebr_human,7,10,9
faketruebr:70,faketruebr:70-6,faketruebr,human,faketruebr_human,11,15,14
faketruebr:70,faketruebr:70-7,faketruebr,human,faketruebr_human,8,11,10
faketruebr:70,faketruebr:70-1,faketruebr,machine,faketruebr_machine,26,37,20
faketruebr:70,faketruebr:70-2,faketruebr,machine,faketruebr_machine,38,52,27
faketruebr:70,faketruebr:70-3,faketruebr,machine,faketruebr_machine,34,47,21
faketruebr:70,faketruebr:70-4,faketruebr,machine,faketruebr_machine,48,66,28
faketruebr:70,faketruebr:70-5,faketruebr,machine,faketruebr_machine,49,66,28
faketruebr:70,faketruebr:70-6,faketruebr,machine,faketruebr_machine,38,53,24
faketruebr:70,faketruebr:70-7,faketruebr,machine,faketruebr_machine,33,46,20
faketruebr:70,faketruebr:70-8,faketruebr,machine,faketruebr_machine,43,59,28
faketruebr:70,faketruebr:70-9,faketruebr,machine,faketruebr_machine,36,49,24
faketruebr:70,faketruebr:70-10,faketruebr,machine,faketruebr_machine,44,59,23
faketruebr:70,faketruebr:70-11,faketruebr,machine,faketruebr_machine,28,39,20
faketruebr:70,faketruebr:70-12,faketruebr,machine,faketruebr_machine,32,44,22
faketruebr:74,faketruebr:74-1,faketruebr,human,faketruebr_human,16,23,14
faketruebr:74,faketruebr:74-2,faketruebr,human,faketruebr_human,47,67,29
faketruebr:74,faketruebr:74-3,faketruebr,human,faketruebr_human,11,17,13
faketruebr:74,faketruebr:74-4,faketruebr,human,faketruebr_human,59,82,31
faketruebr:74,faketruebr:74-5,faketruebr,human,faketruebr_human,11,17,13
faketruebr:74,faketruebr:74-6,faketruebr,human,faketruebr_human,11,14,12
faketruebr:74,faketruebr:74-7,faketruebr,human,faketruebr_human,10,13,10
faketruebr:74,faketruebr:74-1,faketruebr,machine,faketruebr_machine,30,44,24
faketruebr:74,faketruebr:74-2,faketruebr,machine,faketruebr_machine,35,48,21
faketruebr:74,faketruebr:74-3,faketruebr,machine,faketruebr_machine,34,47,26
faketruebr:74,faketruebr:74-4,faketruebr,machine,faketruebr_machine,54,72,30
faketruebr:74,faketruebr:74-5,faketruebr,machine,faketruebr_machine,64,90,38
faketruebr:74,faketruebr:74-6,faketruebr,machine,faketruebr_machine,47,68,29
faketruebr:74,faketruebr:74-7,faketruebr,machine,faketruebr_machine,34,49,27
faketruebr:74,faketruebr:74-8,faketruebr,machine,faketruebr_machine,27,37,22
faketruebr:74,faketruebr:74-9,faketruebr,machine,faketruebr_machine,29,41,21
faketruebr:74,faketruebr:74-10,faketruebr,machine,faketruebr_machine,47,66,28
faketruebr:74,faketruebr:74-11,faketruebr,machine,faketruebr_machine,34,46,19
