rule,human_mean,machine_mean,difference,abs_difference,human_docs,machine_docs,pct_human_docs,pct_machine_docs,u_statistic,u_p_value,cohens_d,effect_size,characteristic_of,q_value,significant_fdr_005
"ADV(ADV/advmod, *)",0.015801926067871962,0.01921427860621322,-0.0034123525383412574,0.0034123525383412574,3,6,15.0,30.0,179.0,0.44824770699982186,-0.09802096504057785,negligible,machine,0.6493307905137606,False
"VERB(*, NOUN/obj)",0.026551716834090106,0.029605187098391605,-0.0030534702643015,0.0030534702643015,9,13,45.0,65.0,202.5,0.9547519281041701,-0.11432332098858315,negligible,machine,0.9931983144707809,False
"PROPN(PUNCT/punct, *)",0.015724710689784947,0.012706432523975223,0.0030182781658097246,0.0030182781658097246,3,3,15.0,15.0,204.5,0.8617479277008719,0.08825347523950794,negligible,human,0.940640343617149,False
"NOUN(PUNCT/punct, *, ADJ/amod)",0.010154780393170476,0.01316177936312729,-0.003006998969956815,0.003006998969956815,2,3,10.0,15.0,193.0,0.7596218659702029,-0.09726992477697974,negligible,machine,0.8991622711906885,False
"NOUN(NUM/nummod, *)",0.021718761565198225,0.024702596017898173,-0.002983834452699948,0.002983834452699948,6,9,30.0,45.0,190.0,0.7675880967367699,-0.09519299911639963,negligible,machine,0.8991622711906885,False
"NOUN(CCONJ/cc, *, NOUN/nmod)",0.01969851762293836,0.022534068416312936,-0.002835550793374577,0.002835550793374577,4,7,20.0,35.0,184.0,0.5941356679491989,-0.07826440849500596,negligible,machine,0.800791552453268,False
"VERB(ADP/mark, *, NOUN/obl)",0.01666995508597185,0.019499201560138724,-0.002829246474166873,0.002829246474166873,4,6,20.0,30.0,185.0,0.6060211255541319,-0.08613855660072944,negligible,machine,0.8076973084611911,False
"NOUN(ADP/case, NUM/nummod, *, NOUN/nmod)",0.01785407162983369,0.02065860261563234,-0.002804530985798647,0.002804530985798647,4,6,20.0,30.0,192.0,0.7896438722603693,-0.08296255487459032,negligible,machine,0.9066281496322758,False
"NOUN(DET/det, *, NOUN/nmod, NOUN/nmod)",0.02249467394723125,0.01987377225600379,0.0026209016912274626,0.0026209016912274626,5,6,25.0,30.0,197.0,0.9315109686268042,0.07133217248413186,negligible,human,0.9822054431098955,False
"ADV(ADP/case, *)",0.01461307043912179,0.017070040773139703,-0.0024569703340179133,0.0024569703340179133,3,5,15.0,25.0,183.5,0.535627106407939,-0.07332503638318548,negligible,machine,0.7412696561895584,False
"PRON(*, VERB/acl:relcl)",0.021986185140958688,0.019582808543876166,0.002403376597082521,0.002403376597082521,6,7,30.0,35.0,205.0,0.8837192248784359,0.07743624501380673,negligible,human,0.9540371055402614,False
"NOUN(ADP/case, ADJ/amod, *)",0.012884712075095572,0.010575835163118604,0.0023088769119769675,0.0023088769119769675,3,3,15.0,15.0,202.5,0.9306120732473914,0.08081845883309575,negligible,human,0.9822054431098955,False
SYM(*),0.027071995851747306,0.029334898198320906,-0.0022629023465736003,0.0022629023465736003,8,12,40.0,60.0,203.0,0.9423753265374682,-0.07665853220509687,negligible,machine,0.9869471325223486,False
"VERB(*, VERB/advcl)",0.010364255921360529,0.01259859398106048,-0.0022343380596999505,0.0022343380596999505,2,3,10.0,15.0,193.0,0.7596218659702029,-0.07300819406550163,negligible,machine,0.8991622711906885,False
"NUM(PUNCT/punct, *, PUNCT/punct)",0.015042088441798107,0.017021325028838418,-0.001979236587040311,0.001979236587040311,3,5,15.0,25.0,187.5,0.6422327219393262,-0.059729687862777575,negligible,machine,0.8226948090958311,False
"PROPN(PUNCT/punct, *, PUNCT/punct)",0.015177607419384644,0.017142016918617838,-0.0019644094992331933,0.0019644094992331933,3,5,15.0,25.0,187.5,0.6422327219393262,-0.05834168207557783,negligible,machine,0.8226948090958311,False
"NOUN(ADP/case, DET/det, *, PUNCT/punct)",0.018061288747444747,0.016216606616869918,0.001844682130574829,0.001844682130574829,3,5,15.0,25.0,187.5,0.6422327219393262,0.05006384895438663,negligible,human,0.8226948090958311,False
"NOUN(CCONJ/cc, *, ADJ/amod)",0.015950307788517297,0.014108621545371463,0.0018416862431458337,0.0018416862431458337,3,4,15.0,20.0,196.0,0.8863312464374042,0.05434581028970116,negligible,human,0.9540371055402614,False
"NUM(*, NOUN/nmod)",0.012312644122229132,0.013760334234146026,-0.001447690111916894,0.001447690111916894,2,3,10.0,15.0,192.0,0.7240503364840416,-0.04061713776637621,negligible,machine,0.8978224172402116,False
"NOUN(ADP/case, *)",0.03493209376810057,0.03351795723721987,0.001414136530880697,0.001414136530880697,15,20,75.0,100.0,268.0,0.06761016779979291,0.08620479280118165,negligible,human,0.1806823449822052,False
"NOUN(DET/det, *, PROPN/nmod)",0.025824156254136865,0.026989681350735657,-0.001165525096598792,0.001165525096598792,8,11,40.0,55.0,201.0,0.9883333956003512,-0.040104714566385376,negligible,machine,1.0,False
"NOUN(DET/det, *, ADJ/amod, NOUN/nmod)",0.01971901543171855,0.018575578132395,0.0011434372993235492,0.0011434372993235492,4,6,20.0,30.0,192.0,0.7896438722603693,0.03215920711568701,negligible,human,0.9066281496322758,False
"NOUN(DET/det, *, PROPN/nmod, NOUN/nmod)",0.013099510806366343,0.01401523376117358,-0.0009157229548072358,0.0009157229548072358,2,4,10.0,20.0,184.0,0.49978407560785165,-0.026661283827221396,negligible,machine,0.7042411974474274,False
"VERB(PROPN/nsubj, *, NOUN/obj, PUNCT/punct)",0.013282040764008633,0.012672252120546953,0.0006097886434616798,0.0006097886434616798,3,3,15.0,15.0,201.5,0.9652731605495289,0.019442203538040943,negligible,human,0.9974489325678467,False
"ADP(*, SCONJ/fixed)",0.012679827187065992,0.012103217841503576,0.000576609345562416,0.000576609345562416,3,3,15.0,15.0,200.5,1.0,0.018944416859887105,negligible,human,1.0,False
"NOUN(DET/det, *, VERB/acl)",0.022151537995718836,0.021792294169931642,0.00035924382578719424,0.00035924382578719424,6,7,30.0,35.0,201.0,0.9870344062900972,0.011012330078300547,negligible,human,1.0,False
"VERB(*, VERB/ccomp)",0.013084352966289034,0.01332877459269416,-0.00024442162640512556,0.00024442162640512556,2,3,10.0,15.0,193.0,0.7596218659702029,-0.0067639349925615756,negligible,machine,0.8991622711906885,False
"ADJ(ADV/advmod, *)",0.015825724553306296,0.015630039199308915,0.00019568535399738102,0.00019568535399738102,4,5,20.0,25.0,196.0,0.89698369303799,0.006518847516251628,negligible,human,0.9588446373854375,False
"NOUN(ADP/case, DET/det, *, ADJ/amod, NOUN/nmod)",0.024096623527835224,0.02420978776841082,-0.00011316424057559657,0.00011316424057559657,7,9,35.0,45.0,200.5,1.0,-0.0036681232958504662,negligible,machine,1.0,False
"PROPN(*, PROPN/flat:name, NOUN/appos)",0.01247059502591281,0.012385385770483568,8.520925542924128e-05,8.520925542924128e-05,2,3,10.0,15.0,193.0,0.7596218659702029,0.0024773103679295383,negligible,human,0.8991622711906885,False
