uid,sent_id,source,group,dataset,words,rules,unique_rules
fakebr:573,fakebr:573-21,fakebr,machine,fakebr_machine,17,23,14
fakebr:573,fakebr:573-22,fakebr,machine,fakebr_machine,19,27,14
fakebr:573,fakebr:573-23,fakebr,machine,fakebr_machine,11,15,11
fakebr:573,fakebr:573-24,fakebr,machine,fakebr_machine,13,19,13
fakebr:573,fakebr:573-25,fakebr,machine,fakebr_machine,8,11,11
fakebr:573,fakebr:573-26,fakebr,machine,fakebr_machine,30,40,21
fakebr:573,fakebr:573-27,fakebr,machine,fakebr_machine,29,41,17
fakebr:573,fakebr:573-28,fakebr,machine,fakebr_machine,17,23,11
fakebr:573,fakebr:573-29,fakebr,machine,fakebr_machine,45,63,30
fakebr:573,fakebr:573-30,fakebr,machine,fakebr_machine,42,59,29
fakebr:573,fakebr:573-31,fakebr,machine,fakebr_machine,30,42,23
fakebr:573,fakebr:573-32,fakebr,machine,fakebr_machine,16,23,18
fakebr:917,fakebr:917-1,fakebr,human,fakebr_human,7,10,9
fakebr:917,fakebr:917-2,fakebr,human,fakebr_human,12,18,12
fakebr:917,fakebr:917-3,fakebr,human,fakebr_human,16,23,15
fakebr:917,fakebr:917-4,fakebr,human,fakebr_human,22,29,15
fakebr:917,fakebr:917-5,fakebr,human,fakebr_human,18,26,17
fakebr:917,fakebr:917-6,fakebr,human,fakebr_human,19,26,16
fakebr:917,fakebr:917-7,fakebr,human,fakebr_human,8,11,11
fakebr:917,fakebr:917-8,fakebr,human,fakebr_human,5,7,6
fakebr:917,fakebr:917-9,fakebr,human,fakebr_human,11,15,9
fakebr:917,fakebr:917-10,fakebr,human,fakebr_human,11,13,9
fakebr:917,fakebr:917-11,fakebr,human,fakebr_human,6,7,5
fakebr:917,fakebr:917-1,fakebr,machine,fakebr_machine,6,9,8
fakebr:917,fakebr:917-2,fakebr,machine,fakebr_machine,3,4,4
fakebr:917,fakebr:917-3,fakebr,machine,fakebr_machine,15,19,14
fakebr:917,fakebr:917-4,fakebr,machine,fakebr_machine,2,3,3
fakebr:917,fakebr:917-5,fakebr,machine,fakebr_machine,10,14,11
fakebr:917,fakebr:917-6,fakebr,machine,fakebr_machine,27,38,21
fakebr:917,fakebr:917-7,fakebr,machine,fakebr_machine,18,23,15
fakebr:917,fakebr:917-8,fakebr,machine,fakebr_machine,26,37,19
fakebr:917,fakebr:917-9,fakebr,machine,fakebr_machine,13,18,12
fakebr:917,fakebr:917-10,fakebr,machine,fakebr_machine,37,55,29
fakebr:917,fakebr:917-11,fakebr,machine,fakebr_machine,25,33,16
fakebr:917,fakebr:917-12,fakebr,machine,fakebr_machine,16,23,16
fakebr:917,fakebr:917-13,fakebr,machine,fakebr_machine,25,34,19
fakebr:917,fakebr:917-14,fakebr,machine,fakebr_machine,11,15,12
fakebr:917,fakebr:917-15,fakebr,machine,fakebr_machine,31,43,21
fakebr:917,fakebr:917-16,fakebr,machine,fakebr_machine,2,3,3
fakebr:917,fakebr:917-17,fakebr,machine,fakebr_machine,9,13,10
fakebr:917,fakebr:917-18,fakebr,machine,fakebr_machine,24,31,15
fakebr:917,fakebr:917-19,fakebr,machine,fakebr_machine,20,29,18
fakebr:917,fakebr:917-20,fakebr,machine,fakebr_machine,34,46,23
faketruebr:1043,faketruebr:1043-1,faketruebr,human,faketruebr_human,11,15,11
faketruebr:1043,faketruebr:1043-2,faketruebr,human,faketruebr_human,16,23,15
faketruebr:1043,faketruebr:1043-3,faketruebr,human,faketruebr_human,50,69,31
faketruebr:1043,faketruebr:1043-4,faketruebr,human,faketruebr_human,78,107,35
faketruebr:1043,faketruebr:1043-1,faketruebr,machine,faketruebr_machine,32,42,21
faketruebr:1043,faketruebr:1043-2,faketruebr,machine,faketruebr_machine,38,52,22
faketruebr:1043,faketruebr:1043-3,faketruebr,machine,faketruebr_machine,20,27,16
faketruebr:1043,faketruebr:1043-4,faketruebr,machine,faketruebr_machine,17,25,15
faketruebr:1043,faketruebr:1043-5,faketruebr,machine,faketruebr_machine,23,32,18
faketruebr:1043,faketruebr:1043-6,faketruebr,machine,faketruebr_machine,38,56,27
faketruebr:1043,faketruebr:1043-7,faketruebr,machine,faketruebr_machine,23,33,20
faketruebr:1043,faketruebr:1043-8,faketruebr,machine,faketruebr_machine,30,42,23
faketruebr:1043,faketruebr:1043-9,faketruebr,machine,faketruebr_machine,32,44,22
faketruebr:1043,faketruebr:1043-10,faketruebr,machine,faketruebr_machine,22,33,20
faketruebr:1043,faketruebr:1043-11,faketruebr,machine,faketruebr_machine,19,26,16
faketruebr:1043,faketruebr:1043-12,faketruebr,machine,faketruebr_machine,27,36,17
faketruebr:1043,faketruebr:1043-13,faketruebr,machine,faketruebr_machine,28,40,19
faketruebr:1043,faketruebr:1043-14,faketruebr,machine,faketruebr_machine,29,42,21
faketruebr:1043,faketruebr:1043-15,faketruebr,machine,faketruebr_machine,14,19,13
faketruebr:1043,faketruebr:1043-16,faketruebr,machine,faketruebr_machine,30,43,23
faketruebr:1043,faketruebr:1043-17,faketruebr,machine,faketruebr_machine,30,41,22
faketruebr:1043,faketruebr:1043-18,faketruebr,machine,faketruebr_machine,41,56,23
faketruebr:1429,faketruebr:1429-1,faketruebr,human,faketruebr_human,16,23,15
faketruebr:1429,faketruebr:1429-2,faketruebr,human,faketruebr_human,49,68,25
faketruebr:1429,faketruebr:1429-3,faketruebr,human,faketruebr_human,6,8,7
faketruebr:1429,faketruebr:1429-4,faketruebr,human,faketruebr_human,9,12,10
faketruebr:1429,faketruebr:1429-5,faketruebr,human,faketruebr_human,12,17,12
faketruebr:1429,faketruebr:1429-6,faketruebr,human,faketruebr_human,9,13,8
faketruebr:1429,faketruebr:1429-7,faketruebr,human,faketruebr_human,5,7,7
faketruebr:1429,faketruebr:1429-8,faketruebr,human,faketruebr_human,16,22,16
faketruebr:1429,faketruebr:1429-9,faketruebr,human,faketruebr_human,21,27,14
faketruebr:1429,faketruebr:1429-10,faketruebr,human,faketruebr_human,12,16,11
faketruebr:1429,faketruebr:1429-11,faketruebr,human,faketruebr_human,20,29,20
faketruebr:1429,faketruebr:1429-12,faketruebr,human,faketruebr_human,27,39,20
faketruebr:1429,faketruebr:1429-13,faketruebr,human,faketruebr_human,20,27,14
faketruebr:1429,faketruebr:1429-14,faketruebr,human,faketruebr_human,4,6,6
faketruebr:1429,faketruebr:1429-15,faketruebr,human,faketruebr_human,13,18,14
faketruebr:1429,faketruebr:1429-16,faketruebr,human,faketruebr_human,21,30,19
faketruebr:1429,faketruebr:1429-1,faketruebr,machine,faketruebr_machine,2,3,3
faketruebr:1429,faketruebr:1429-2,faketruebr,machine,faketruebr_machine,13,18,11
faketruebr:1429,faketruebr:1429-3,faketruebr,machine,faketruebr_machine,46,63,26
faketruebr:1429,faketruebr:1429-4,faketruebr,machine,faketruebr_machine,29,41,22
faketruebr:1429,faketruebr:1429-5,faketruebr,machine,faketruebr_machine,38,54,25
faketruebr:1429,faketruebr:1429-6,faketruebr,machine,faketruebr_machine,38,50,22
faketruebr:1429,faketruebr:1429-7,faketruebr,machine,faketruebr_machine,19,27,18
faketruebr:1429,faketruebr:1429-8,faketruebr,machine,faketruebr_machine,36,51,23
faketruebr:1429,faketruebr:1429-9,faketruebr,machine,faketruebr_machine,25,34,18
faketruebr:1429,faketruebr:1429-10,faketruebr,machine,faketruebr_machine,26,38,22
faketruebr:1429,faketruebr:1429-11,faketruebr,machine,faketruebr_machine,7,9,8
faketruebr:1429,faketruebr:1429-12,faketruebr,machine,faketruebr_machine,31,41,21
faketruebr:1429,faketruebr:1429-13,faketruebr,machine,faketruebr_machine,8,10,8
faketruebr:1429,faketruebr:1429-14,faketruebr,machine,faketruebr_machine,5,7,7
faketruebr:1587,faketruebr:1587-1,faketruebr,human,faketruebr_human,35,48,22
faketruebr:1587,faketruebr:1587-2,faketruebr,human,faketruebr_human,26,36,20
faketruebr:1587,faketruebr:1587-3,faketruebr,human,faketruebr_human,13,17,11
faketruebr:1587,faketruebr:1587-4,faketruebr,human,faketruebr_human,24,33,19
faketruebr:1587,faketruebr:1587-5,faketruebr,human,faketruebr_human,58,81,34
faketruebr:1587,faketruebr:1587-1,faketruebr,machine,faketruebr_machine,2,3,3
faketruebr:1587,faketruebr:1587-2,faketruebr,machine,faketruebr_machine,19,28,18
faketruebr:1587,faketruebr:1587-3,faketruebr,machine,faketruebr_machine,35,49,24
faketruebr:1587,faketruebr:1587-4,faketruebr,machine,faketruebr_machine,32,44,22
faketruebr:1587,faketruebr:1587-5,faketruebr,machine,faketruebr_machine,36,48,24
faketruebr:1587,faketruebr:1587-6,faketruebr,machine,faketruebr_machine,20,28,19
faketruebr:1587,faketruebr:1587-7,faketruebr,machine,faketruebr_machine,31,42,20
faketruebr:1587,faketruebr:1587-8,faketruebr,machine,faketruebr_machine,19,27,18
faketruebr:1587,faketruebr:1587-9,faketruebr,machine,faketruebr_machine,38,50,24
faketruebr:1587,faketruebr:1587-10,faketruebr,machine,faketruebr_machine,39,52,25
faketruebr:1587,faketruebr:1587-11,faketruebr,machine,faketruebr_machine,18,24,16
faketruebr:1587,faketruebr:1587-12,faketruebr,machine,faketruebr_machine,21,29,18
faketruebr:1587,faketruebr:1587-13,faketruebr,machine,faketruebr_machine,39,54,26
faketruebr:1587,faketruebr:1587-14,faketruebr,machine,faketruebr_machine,32,44,25
faketruebr:1587,faketruebr:1587-15,faketruebr,machine,faketruebr_machine,8,12,12
faketruebr:1773,faketruebr:1773-1,faketruebr,human,faketruebr_human,12,17,14
faketruebr:1773,faketruebr:1773-2,faketruebr,human,faketruebr_human,11,16,11
faketruebr:1773,faketruebr:1773-3,faketruebr,human,faketruebr_human,3,4,4
faketruebr:1773,faketruebr:1773-4,faketruebr,human,faketruebr_human,12,17,10
faketruebr:1773,faketruebr:1773-5,faketruebr,human,faketruebr_human,7,9,8
faketruebr:1773,faketruebr:1773-6,faketruebr,human,faketruebr_human,24,33,20
faketruebr:1773,faketruebr:1773-7,faketruebr,human,faketruebr_human,17,24,15
faketruebr:1773,faketruebr:1773-1,faketruebr,machine,faketruebr_machine,48,65,29
faketruebr:1773,faketruebr:1773-2,faketruebr,machine,faketruebr_machine,54,75,34
faketruebr:1773,faketruebr:1773-3,faketruebr,machine,faketruebr_machine,60,80,28
faketruebr:1773,faketruebr:1773-4,faketruebr,machine,faketruebr_machine,28,41,21
faketruebr:1773,faketruebr:1773-5,faketruebr,machine,faketruebr_machine,36,52,28
faketruebr:1773,faketruebr:1773-6,faketruebr,machine,faketruebr_machine,31,43,20
faketruebr:1773,faketruebr:1773-7,faketruebr,machine,faketruebr_machine,41,55,26
faketruebr:1773,faketruebr:1773-8,faketruebr,machine,faketruebr_machine,37,49,23
faketruebr:1773,faketruebr:1773-9,faketruebr,machine,faketruebr_machine,33,46,24
faketruebr:1773,faketruebr:1773-10,faketruebr,machine,faketruebr_machine,42,56,25
faketruebr:1773,faketruebr:1773-11,faketruebr,machine,faketruebr_machine,19,25,18
faketruebr:1773,faketruebr:1773-12,faketruebr,machine,faketruebr_machine,24,34,21
faketruebr:1773,faketruebr:1773-13,faketruebr,machine,faketruebr_machine,33,46,24
faketruebr:1773,faketruebr:1773-14,faketruebr,machine,faketruebr_machine,24,32,19
faketruebr:1773,faketruebr:1773-15,faketruebr,machine,faketruebr_machine,33,45,20
faketruebr:1773,faketruebr:1773-16,faketruebr,machine,faketruebr_machine,34,46,23
faketruebr:1773,faketruebr:1773-17,faketruebr,machine,faketruebr_machine,35,49,23
faketruebr:215,faketruebr:215-1,faketruebr,human,faketruebr_human,12,16,12
faketruebr:215,faketruebr:215-2,faketruebr,human,faketruebr_human,10,15,11
faketruebr:215,faketruebr:215-3,faketruebr,human,faketruebr_human,14,18,14
faketruebr:215,faketruebr:215-4,faketruebr,human,faketruebr_human,44,64,28
faketruebr:215,faketruebr:215-5,faketruebr,human,faketruebr_human,5,7,5
faketruebr:215,faketruebr:215-6,faketruebr,human,faketruebr_human,28,41,21
faketruebr:215,faketruebr:215-1,faketruebr,machine,faketruebr_machine,2,3,3
faketruebr:215,faketruebr:215-2,faketruebr,machine,faketruebr_machine,22,31,20
faketruebr:215,faketruebr:215-3,faketruebr,machine,faketruebr_machine,21,30,16
faketruebr:215,faketruebr:215-4,faketruebr,machine,faketruebr_machine,51,71,33
faketruebr:215,faketruebr:215-5,faketruebr,machine,faketruebr_machine,11,15,11
faketruebr:215,faketruebr:215-6,faketruebr,machine,faketruebr_machine,38,54,21
faketruebr:215,faketruebr:215-7,faketruebr,machine,faketruebr_machine,14,20,15
faketruebr:215,faketruebr:215-8,faketruebr,machine,faketruebr_machine,37,52,25
faketruebr:215,faketruebr:215-9,faketruebr,machine,faketruebr_machine,18,23,15
faketruebr:215,faketruebr:215-10,faketruebr,machine,faketruebr_machine,34,44,23
faketruebr:215,faketruebr:215-11,faketruebr,machine,faketruebr_machine,19,28,18
faketruebr:215,faketruebr:215-12,faketruebr,machine,faketruebr_machine,21,29,19
faketruebr:230,faketruebr:230-1,faketruebr,human,faketruebr_human,21,28,16
faketruebr:230,faketruebr:230-2,faketruebr,human,faketruebr_human,37,51,24
faketruebr:230,faketruebr:230-3,faketruebr,human,faketruebr_human,37,51,26
faketruebr:230,faketruebr:230-4,faketruebr,human,faketruebr_human,4,6,6
faketruebr:230,faketruebr:230-1,faketruebr,machine,faketruebr_machine,2,3,3
faketruebr:230,faketruebr:230-2,faketruebr,machine,faketruebr_machine,20,28,19
faketruebr:230,faketruebr:230-3,faketruebr,machine,faketruebr_machine,52,71,29
faketruebr:230,faketruebr:230-4,faketruebr,machine,faketruebr_machine,13,18,11
faketruebr:230,faketruebr:230-5,faketruebr,machine,faketruebr_machine,36,51,24
faketruebr:230,faketruebr:230-6,faketruebr,machine,faketruebr_machine,18,24,16
faketruebr:230,faketruebr:230-7,faketruebr,machine,faketruebr_machine,27,36,19
faketruebr:230,faketruebr:230-8,faketruebr,machine,faketruebr_machine,20,29,16
faketruebr:230,faketruebr:230-9,faketruebr,machine,faketruebr_machine,33,46,24
faketruebr:230,faketruebr:230-10,faketruebr,machine,faketruebr_machine,19,26,17
faketruebr:230,faketruebr:230-11,faketruebr,machine,faketruebr_machine,19,25,17
faketruebr:509,faketruebr:509-1,faketruebr,human,faketruebr_human,12,16,11
faketruebr:509,faketruebr:509-2,faketruebr,human,faketruebr_human,4,5,5
faketruebr:509,faketruebr:509-3,faketruebr,human,faketruebr_human,4,5,5
faketruebr:509,faketruebr:509-4,faketruebr,human,faketruebr_human,8,11,9
faketruebr:509,faketruebr:509-5,faketruebr,human,faketruebr_human,27,38,21
faketruebr:509,faketruebr:509-6,faketruebr,human,faketruebr_human,28,39,22
faketruebr:509,faketruebr:509-7,faketruebr,human,faketruebr_human,21,28,16
faketruebr:509,faketruebr:509-8,faketruebr,human,faketruebr_human,71,101,36
faketruebr:509,faketruebr:509-9,faketruebr,human,faketruebr_human,7,10,10
faketruebr:509,faketruebr:509-10,faketruebr,human,faketruebr_human,31,47,27
faketruebr:509,faketruebr:509-1,faketruebr,machine,faketruebr_machine,2,3,3
faketruebr:509,faketruebr:509-2,faketruebr,machine,faketruebr_machine,13,19,13
faketruebr:509,faketruebr:509-3,faketruebr,machine,faketruebr_machine,27,38,20
faketruebr:509,faketruebr:509-4,faketruebr,machine,faketruebr_machine,27,36,20
faketruebr:509,faketruebr:509-5,faketruebr,machine,faketruebr_machine,4,5,5
faketruebr:509,faketruebr:509-6,faketruebr,machine,faketruebr_machine,68,93,32
faketruebr:509,faketruebr:509-7,faketruebr,machine,faketruebr_machine,46,66,29
faketruebr:509,faketruebr:509-8,faketruebr,machine,faketruebr_machine,27,39,23
faketruebr:509,faketruebr:509-9,faketruebr,machine,faketruebr_machine,37,51,27
faketruebr:509,faketruebr:509-10,faketruebr,machine,faketruebr_machine,21,29,14
faketruebr:509,faketruebr:509-11,faketruebr,machine,faketruebr_machine,59,83,37
faketruebr:509,faketruebr:509-12,faketruebr,machine,faketruebr_machine,18,26,17
faketruebr:509,faketruebr:509-13,faketruebr,machine,faketruebr_machine,24,34,18
faketruebr:509,faketruebr:509-14,faketruebr,machine,faketruebr_machine,7,11,11
faketruebr:542,faketruebr:542-1,faketruebr,human,faketruebr_human,19,26,16
faketruebr:542,faketruebr:542-2,faketruebr,human,faketruebr_human,6,9,8
faketruebr:542,faketruebr:542-3,faketruebr,human,faketruebr_human,30,40,22
faketruebr:542,faketruebr:542-4,faketruebr,human,faketruebr_human,8,11,10
faketruebr:542,faketruebr:542-5,faketruebr,human,faketruebr_human,9,14,12
faketruebr:542,faketruebr:542-6,faketruebr,human,faketruebr_human,6,9,8
faketruebr:542,faketruebr:542-7,faketruebr,human,faketruebr_human,13,18,16
faketruebr:542,faketruebr:542-8,faketruebr,human,faketruebr_human,3,4,3
faketruebr:542,faketruebr:542-9,faketruebr,human,faketruebr_human,11,15,10
faketruebr:542,faketruebr:542-10,faketruebr,human,faketruebr_human,5,7,6
faketruebr:542,faketruebr:542-11,faketruebr,human,faketruebr_human,3,4,3
faketruebr:542,faketruebr:542-12,faketruebr,human,faketruebr_human,123,172,53
faketruebr:542,faketruebr:542-13,faketruebr,human,faketruebr_human,8,11,9
faketruebr:542,faketruebr:542-14,faketruebr,human,faketruebr_human,9,12,10
faketruebr:542,faketruebr:542-1,faketruebr,machine,faketruebr_machine,2,3,3
faketruebr:542,faketruebr:542-2,faketruebr,machine,faketruebr_machine,19,27,16
faketruebr:542,faketruebr:542-3,faketruebr,machine,faketruebr_machine,30,42,23
faketruebr:542,faketruebr:542-4,faketruebr,machine,faketruebr_machine,32,45,21
faketruebr:542,faketruebr:542-5,faketruebr,machine,faketruebr_machine,51,68,29
faketruebr:542,faketruebr:542-6,faketruebr,machine,faketruebr_machine,26,36,19
faketruebr:542,faketruebr:542-7,faketruebr,machine,faketruebr_machine,44,64,28
faketruebr:542,faketruebr:542-8,faketruebr,machine,faketruebr_machine,24,32,18
faketruebr:542,faketruebr:542-9,faketruebr,machine,faketruebr_machine,54,76,32
faketruebr:542,faketruebr:542-10,faketruebr,machine,faketruebr_machine,29,43,22
faketruebr:542,faketruebr:542-11,faketruebr,machine,faketruebr_machine,23,34,20
faketruebr:542,faketruebr:542-12,faketruebr,machine,faketruebr_machine,21,32,19
faketruebr:542,faketruebr:542-13,faketruebr,machine,faketruebr_machine,32,45,24
faketruebr:542,faketruebr:542-14,faketruebr,machine,faketruebr_machine,51,71,29
faketruebr:542,faketruebr:542-15,faketruebr,machine,faketruebr_machine,9,13,11
faketruebr:542,faketruebr:542-16,faketruebr,machine,faketruebr_machine,14,19,15
faketruebr:70,faketruebr:70-1,faketruebr,human,faketruebr_human,17,25,18
faketruebr:70,faketruebr:70-2,faketruebr,human,faketruebr_human,33,47,22
faketruebr:70,faketruebr:70-3,faketruebr,human,faketruebr_human,7,9,8
faketruebr:70,faketruebr:70-4,faketruebr,human,faketruebr_human,6,8,8
faketruebr:70,faketruebr:70-5,faketruebr,human,faketruebr_human,7,10,9
faketruebr:70,faketruebr:70-6,faketruebr,human,faketruebr_human,11,15,14
faketruebr:70,faketruebr:70-7,faketruebr,human,faketruebr_human,8,11,10
faketruebr:70,faketruebr:70-1,faketruebr,machine,faketruebr_machine,2,3,3
faketruebr:70,faketruebr:70-2,faketruebr,machine,faketruebr_machine,20,30,19
faketruebr:70,faketruebr:70-3,faketruebr,machine,faketruebr_machine,57,77,30
faketruebr:70,faketruebr:70-4,faketruebr,machine,faketruebr_machine,47,66,34
faketruebr:70,faketruebr:70-5,faketruebr,machine,faketruebr_machine,14,20,15
faketruebr:70,faketruebr:70-6,faketruebr,machine,faketruebr_machine,16,21,15
faketruebr:70,faketruebr:70-7,faketruebr,machine,faketruebr_machine,37,52,25
faketruebr:70,faketruebr:70-8,faketruebr,machine,faketruebr_machine,13,17,13
faketruebr:70,faketruebr:70-9,faketruebr,machine,faketruebr_machine,19,26,17
faketruebr:70,faketruebr:70-10,faketruebr,machine,faketruebr_machine,28,39,20
faketruebr:70,faketruebr:70-11,faketruebr,machine,faketruebr_machine,28,38,20
faketruebr:70,faketruebr:70-12,faketruebr,machine,faketruebr_machine,14,21,16
faketruebr:70,faketruebr:70-13,faketruebr,machine,faketruebr_machine,21,28,17
faketruebr:70,faketruebr:70-14,faketruebr,machine,faketruebr_machine,19,26,17
faketruebr:70,faketruebr:70-15,faketruebr,machine,faketruebr_machine,23,33,19
faketruebr:70,faketruebr:70-16,faketruebr,machine,faketruebr_machine,25,37,24
faketruebr:70,faketruebr:70-17,faketruebr,machine,faketruebr_machine,17,23,14
faketruebr:70,faketruebr:70-18,faketruebr,machine,faketruebr_machine,6,9,9
faketruebr:74,faketruebr:74-1,faketruebr,human,faketruebr_human,16,23,14
faketruebr:74,faketruebr:74-2,faketruebr,human,faketruebr_human,47,67,29
faketruebr:74,faketruebr:74-3,faketruebr,human,faketruebr_human,11,17,13
faketruebr:74,faketruebr:74-4,faketruebr,human,faketruebr_human,59,82,31
faketruebr:74,faketruebr:74-5,faketruebr,human,faketruebr_human,11,17,13
faketruebr:74,faketruebr:74-6,faketruebr,human,faketruebr_human,11,14,12
faketruebr:74,faketruebr:74-7,faketruebr,human,faketruebr_human,10,13,10
faketruebr:74,faketruebr:74-1,faketruebr,machine,faketruebr_machine,2,3,3
faketruebr:74,faketruebr:74-2,faketruebr,machine,faketruebr_machine,30,41,19
faketruebr:74,faketruebr:74-3,faketruebr,machine,faketruebr_machine,30,42,24
faketruebr:74,faketruebr:74-4,faketruebr,machine,faketruebr_machine,36,49,22
faketruebr:74,faketruebr:74-5,faketruebr,machine,faketruebr_machine,33,46,21
faketruebr:74,faketruebr:74-6,faketruebr,machine,faketruebr_machine,45,65,33
faketruebr:74,faketruebr:74-7,faketruebr,machine,faketruebr_machine,40,55,28
faketruebr:74,faketruebr:74-8,faketruebr,machine,faketruebr_machine,16,23,16
