uid,sent_id,source,group,dataset,words,rules,unique_rules
fakebr:573,fakebr:573-21,fakebr,machine,fakebr_machine,17,2,2
fakebr:573,fakebr:573-22,fakebr,machine,fakebr_machine,19,9,6
fakebr:573,fakebr:573-23,fakebr,machine,fakebr_machine,11,6,4
fakebr:573,fakebr:573-24,fakebr,machine,fakebr_machine,13,4,3
fakebr:573,fakebr:573-25,fakebr,machine,fakebr_machine,8,2,2
fakebr:573,fakebr:573-26,fakebr,machine,fakebr_machine,30,13,9
fakebr:573,fakebr:573-27,fakebr,machine,fakebr_machine,29,13,8
fakebr:573,fakebr:573-28,fakebr,machine,fakebr_machine,17,7,4
fakebr:573,fakebr:573-29,fakebr,machine,fakebr_machine,45,22,13
fakebr:573,fakebr:573-30,fakebr,machine,fakebr_machine,42,16,8
fakebr:573,fakebr:573-31,fakebr,machine,fakebr_machine,30,16,11
fakebr:573,fakebr:573-32,fakebr,machine,fakebr_machine,16,3,2
fakebr:917,fakebr:917-1,fakebr,human,fakebr_human,7,0,0
fakebr:917,fakebr:917-2,fakebr,human,fakebr_human,12,4,4
fakebr:917,fakebr:917-3,fakebr,human,fakebr_human,16,4,4
fakebr:917,fakebr:917-4,fakebr,human,fakebr_human,22,6,5
fakebr:917,fakebr:917-5,fakebr,human,fakebr_human,18,10,7
fakebr:917,fakebr:917-6,fakebr,human,fakebr_human,19,2,2
fakebr:917,fakebr:917-7,fakebr,human,fakebr_human,8,2,2
fakebr:917,fakebr:917-8,fakebr,human,fakebr_human,5,0,0
fakebr:917,fakebr:917-9,fakebr,human,fakebr_human,11,4,3
fakebr:917,fakebr:917-10,fakebr,human,fakebr_human,11,4,4
fakebr:917,fakebr:917-11,fakebr,human,fakebr_human,6,0,0
fakebr:917,fakebr:917-1,fakebr,machine,fakebr_machine,6,2,2
fakebr:917,fakebr:917-2,fakebr,machine,fakebr_machine,3,0,0
fakebr:917,fakebr:917-3,fakebr,machine,fakebr_machine,15,4,4
fakebr:917,fakebr:917-4,fakebr,machine,fakebr_machine,2,0,0
fakebr:917,fakebr:917-5,fakebr,machine,fakebr_machine,10,3,3
fakebr:917,fakebr:917-6,fakebr,machine,fakebr_machine,27,8,6
fakebr:917,fakebr:917-7,fakebr,machine,fakebr_machine,18,6,5
fakebr:917,fakebr:917-8,fakebr,machine,fakebr_machine,26,14,8
fakebr:917,fakebr:917-9,fakebr,machine,fakebr_machine,13,3,2
fakebr:917,fakebr:917-10,fakebr,machine,fakebr_machine,37,13,10
fakebr:917,fakebr:917-11,fakebr,machine,fakebr_machine,25,9,4
fakebr:917,fakebr:917-12,fakebr,machine,fakebr_machine,16,4,4
fakebr:917,fakebr:917-13,fakebr,machine,fakebr_machine,25,6,5
fakebr:917,fakebr:917-14,fakebr,machine,fakebr_machine,11,0,0
fakebr:917,fakebr:917-15,fakebr,machine,fakebr_machine,31,14,8
fakebr:917,fakebr:917-16,fakebr,machine,fakebr_machine,2,0,0
fakebr:917,fakebr:917-17,fakebr,machine,fakebr_machine,9,2,2
fakebr:917,fakebr:917-18,fakebr,machine,fakebr_machine,24,8,5
fakebr:917,fakebr:917-19,fakebr,machine,fakebr_machine,20,12,8
fakebr:917,fakebr:917-20,fakebr,machine,fakebr_machine,34,12,10
faketruebr:1043,faketruebr:1043-1,faketruebr,human,faketruebr_human,11,4,3
faketruebr:1043,faketruebr:1043-2,faketruebr,human,faketruebr_human,16,9,7
faketruebr:1043,faketruebr:1043-3,faketruebr,human,faketruebr_human,50,28,14
faketruebr:1043,faketruebr:1043-4,faketruebr,human,faketruebr_human,78,33,17
faketruebr:1043,faketruebr:1043-1,faketruebr,machine,faketruebr_machine,32,14,7
faketruebr:1043,faketruebr:1043-2,faketruebr,machine,faketruebr_machine,38,12,6
faketruebr:1043,faketruebr:1043-3,faketruebr,machine,faketruebr_machine,20,7,5
faketruebr:1043,faketruebr:1043-4,faketruebr,machine,faketruebr_machine,17,8,3
faketruebr:1043,faketruebr:1043-5,faketruebr,machine,faketruebr_machine,23,6,4
faketruebr:1043,faketruebr:1043-6,faketruebr,machine,faketruebr_machine,38,25,13
faketruebr:1043,faketruebr:1043-7,faketruebr,machine,faketruebr_machine,23,12,8
faketruebr:1043,faketruebr:1043-8,faketruebr,machine,faketruebr_machine,30,17,10
faketruebr:1043,faketruebr:1043-9,faketruebr,machine,faketruebr_machine,32,10,6
faketruebr:1043,faketruebr:1043-10,faketruebr,machine,faketruebr_machine,22,15,8
faketruebr:1043,faketruebr:1043-11,faketruebr,machine,faketruebr_machine,19,11,7
faketruebr:1043,faketruebr:1043-12,faketruebr,machine,faketruebr_machine,27,13,5
faketruebr:1043,faketruebr:1043-13,faketruebr,machine,faketruebr_machine,28,12,6
faketruebr:1043,faketruebr:1043-14,faketruebr,machine,faketruebr_machine,29,14,8
faketruebr:1043,faketruebr:1043-15,faketruebr,machine,faketruebr_machine,14,2,2
faketruebr:1043,faketruebr:1043-16,faketruebr,machine,faketruebr_machine,30,11,6
faketruebr:1043,faketruebr:1043-17,faketruebr,machine,faketruebr_machine,30,12,8
faketruebr:1043,faketruebr:1043-18,faketruebr,machine,faketruebr_machine,41,20,11
faketruebr:1429,faketruebr:1429-1,faketruebr,human,faketruebr_human,16,13,8
faketruebr:1429,faketruebr:1429-2,faketruebr,human,faketruebr_human,49,39,15
faketruebr:1429,faketruebr:1429-3,faketruebr,human,faketruebr_human,6,0,0
faketruebr:1429,faketruebr:1429-4,faketruebr,human,faketruebr_human,9,2,2
faketruebr:1429,faketruebr:1429-5,faketruebr,human,faketruebr_human,12,8,7
faketruebr:1429,faketruebr:1429-6,faketruebr,human,faketruebr_human,9,2,2
faketruebr:1429,faketruebr:1429-7,faketruebr,human,faketruebr_human,5,0,0
faketruebr:1429,faketruebr:1429-8,faketruebr,human,faketruebr_human,16,9,6
faketruebr:1429,faketruebr:1429-9,faketruebr,human,faketruebr_human,21,9,5
faketruebr:1429,faketruebr:1429-10,faketruebr,human,faketruebr_human,12,4,3
faketruebr:1429,faketruebr:1429-11,faketruebr,human,faketruebr_human,20,23,12
faketruebr:1429,faketruebr:1429-12,faketruebr,human,faketruebr_human,27,14,8
faketruebr:1429,faketruebr:1429-13,faketruebr,human,faketruebr_human,20,9,5
faketruebr:1429,faketruebr:1429-14,faketruebr,human,faketruebr_human,4,2,2
faketruebr:1429,faketruebr:1429-15,faketruebr,human,faketruebr_human,13,6,4
faketruebr:1429,faketruebr:1429-16,faketruebr,human,faketruebr_human,21,20,10
faketruebr:1429,faketruebr:1429-1,faketruebr,machine,faketruebr_machine,2,0,0
faketruebr:1429,faketruebr:1429-2,faketruebr,machine,faketruebr_machine,13,8,5
faketruebr:1429,faketruebr:1429-3,faketruebr,machine,faketruebr_machine,46,26,11
faketruebr:1429,faketruebr:1429-4,faketruebr,machine,faketruebr_machine,29,17,11
faketruebr:1429,faketruebr:1429-5,faketruebr,machine,faketruebr_machine,38,20,8
faketruebr:1429,faketruebr:1429-6,faketruebr,machine,faketruebr_machine,38,15,10
faketruebr:1429,faketruebr:1429-7,faketruebr,machine,faketruebr_machine,19,12,7
faketruebr:1429,faketruebr:1429-8,faketruebr,machine,faketruebr_machine,36,28,12
faketruebr:1429,faketruebr:1429-9,faketruebr,machine,faketruebr_machine,25,8,6
faketruebr:1429,faketruebr:1429-10,faketruebr,machine,faketruebr_machine,26,18,10
faketruebr:1429,faketruebr:1429-11,faketruebr,machine,faketruebr_machine,7,0,0
faketruebr:1429,faketruebr:1429-12,faketruebr,machine,faketruebr_machine,31,5,5
faketruebr:1429,faketruebr:1429-13,faketruebr,machine,faketruebr_machine,8,2,2
faketruebr:1429,faketruebr:1429-14,faketruebr,machine,faketruebr_machine,5,0,0
faketruebr:1587,faketruebr:1587-1,faketruebr,human,faketruebr_human,35,26,12
faketruebr:1587,faketruebr:1587-2,faketruebr,human,faketruebr_human,26,10,6
faketruebr:1587,faketruebr:1587-3,faketruebr,human,faketruebr_human,13,4,3
faketruebr:1587,faketruebr:1587-4,faketruebr,human,faketruebr_human,24,5,3
faketruebr:1587,faketruebr:1587-5,faketruebr,human,faketruebr_human,58,27,15
faketruebr:1587,faketruebr:1587-1,faketruebr,machine,faketruebr_machine,2,0,0
faketruebr:1587,faketruebr:1587-2,faketruebr,machine,faketruebr_machine,19,9,7
faketruebr:1587,faketruebr:1587-3,faketruebr,machine,faketruebr_machine,35,20,11
faketruebr:1587,faketruebr:1587-4,faketruebr,machine,faketruebr_machine,32,19,9
faketruebr:1587,faketruebr:1587-5,faketruebr,machine,faketruebr_machine,36,14,9
faketruebr:1587,faketruebr:1587-6,faketruebr,machine,faketruebr_machine,20,11,8
faketruebr:1587,faketruebr:1587-7,faketruebr,machine,faketruebr_machine,31,19,11
faketruebr:1587,faketruebr:1587-8,faketruebr,machine,faketruebr_machine,19,14,10
faketruebr:1587,faketruebr:1587-9,faketruebr,machine,faketruebr_machine,38,15,7
faketruebr:1587,faketruebr:1587-10,faketruebr,machine,faketruebr_machine,39,11,8
faketruebr:1587,faketruebr:1587-11,faketruebr,machine,faketruebr_machine,18,8,5
faketruebr:1587,faketruebr:1587-12,faketruebr,machine,faketruebr_machine,21,7,6
faketruebr:1587,faketruebr:1587-13,faketruebr,machine,faketruebr_machine,39,16,8
faketruebr:1587,faketruebr:1587-14,faketruebr,machine,faketruebr_machine,32,10,7
faketruebr:1587,faketruebr:1587-15,faketruebr,machine,faketruebr_machine,8,2,2
faketruebr:1773,faketruebr:1773-1,faketruebr,human,faketruebr_human,12,7,5
faketruebr:1773,faketruebr:1773-2,faketruebr,human,faketruebr_human,11,9,6
faketruebr:1773,faketruebr:1773-3,faketruebr,human,faketruebr_human,3,0,0
faketruebr:1773,faketruebr:1773-4,faketruebr,human,faketruebr_human,12,2,2
faketruebr:1773,faketruebr:1773-5,faketruebr,human,faketruebr_human,7,2,2
faketruebr:1773,faketruebr:1773-6,faketruebr,human,faketruebr_human,24,6,4
faketruebr:1773,faketruebr:1773-7,faketruebr,human,faketruebr_human,17,16,9
faketruebr:1773,faketruebr:1773-1,faketruebr,machine,faketruebr_machine,48,19,11
faketruebr:1773,faketruebr:1773-2,faketruebr,machine,faketruebr_machine,54,17,10
faketruebr:1773,faketruebr:1773-3,faketruebr,machine,faketruebr_machine,60,25,13
faketruebr:1773,faketruebr:1773-4,faketruebr,machine,faketruebr_machine,28,16,8
faketruebr:1773,faketruebr:1773-5,faketruebr,machine,faketruebr_machine,36,25,14
faketruebr:1773,faketruebr:1773-6,faketruebr,machine,faketruebr_machine,31,12,7
faketruebr:1773,faketruebr:1773-7,faketruebr,machine,faketruebr_machine,41,21,11
faketruebr:1773,faketruebr:1773-8,faketruebr,machine,faketruebr_machine,37,12,6
faketruebr:1773,faketruebr:1773-9,faketruebr,machine,faketruebr_machine,33,14,10
faketruebr:1773,faketruebr:1773-10,faketruebr,machine,faketruebr_machine,42,23,14
faketruebr:1773,faketruebr:1773-11,faketruebr,machine,faketruebr_machine,19,9,6
faketruebr:1773,faketruebr:1773-12,faketruebr,machine,faketruebr_machine,24,9,6
faketruebr:1773,faketruebr:1773-13,faketruebr,machine,faketruebr_machine,33,16,7
faketruebr:1773,faketruebr:1773-14,faketruebr,machine,faketruebr_machine,24,7,5
faketruebr:1773,faketruebr:1773-15,faketruebr,machine,faketruebr_machine,33,17,9
faketruebr:1773,faketruebr:1773-16,faketruebr,machine,faketruebr_machine,34,24,15
faketruebr:1773,faketruebr:1773-17,faketruebr,machine,faketruebr_machine,35,16,8
faketruebr:215,faketruebr:215-1,faketruebr,human,faketruebr_human,12,8,6
faketruebr:215,faketruebr:215-2,faketruebr,human,faketruebr_human,10,2,2
faketruebr:215,faketruebr:215-3,faketruebr,human,faketruebr_human,14,4,4
faketruebr:215,faketruebr:215-4,faketruebr,human,faketruebr_human,44,27,15
faketruebr:215,faketruebr:215-5,faketruebr,human,faketruebr_human,5,0,0
faketruebr:215,faketruebr:215-6,faketruebr,human,faketruebr_human,28,16,10
faketruebr:215,faketruebr:215-1,faketruebr,machine,faketruebr_machine,2,0,0
faketruebr:215,faketruebr:215-2,faketruebr,machine,faketruebr_machine,22,10,7
faketruebr:215,faketruebr:215-3,faketruebr,machine,faketruebr_machine,21,7,5
faketruebr:215,faketruebr:215-4,faketruebr,machine,faketruebr_machine,51,25,16
faketruebr:215,faketruebr:215-5,faketruebr,machine,faketruebr_machine,11,2,2
faketruebr:215,faketruebr:215-6,faketruebr,machine,faketruebr_machine,38,16,7
faketruebr:215,faketruebr:215-7,faketruebr,machine,faketruebr_machine,14,6,5
faketruebr:215,faketruebr:215-8,faketruebr,machine,faketruebr_machine,37,13,8
faketruebr:215,faketruebr:215-9,faketruebr,machine,faketruebr_machine,18,6,4
faketruebr:215,faketruebr:215-10,faketruebr,machine,faketruebr_machine,34,15,9
faketruebr:215,faketruebr:215-11,faketruebr,machine,faketruebr_machine,19,8,5
faketruebr:215,faketruebr:215-12,faketruebr,machine,faketruebr_machine,21,12,10
faketruebr:230,faketruebr:230-1,faketruebr,human,faketruebr_human,21,7,4
faketruebr:230,faketruebr:230-2,faketruebr,human,faketruebr_human,37,11,5
faketruebr:230,faketruebr:230-3,faketruebr,human,faketruebr_human,37,17,10
faketruebr:230,faketruebr:230-4,faketruebr,human,faketruebr_human,4,0,0
faketruebr:230,faketruebr:230-1,faketruebr,machine,faketruebr_machine,2,0,0
faketruebr:230,faketruebr:230-2,faketruebr,machine,faketruebr_machine,20,8,7
faketruebr:230,faketruebr:230-3,faketruebr,machine,faketruebr_machine,52,15,10
faketruebr:230,faketruebr:230-4,faketruebr,machine,faketruebr_machine,13,4,3
faketruebr:230,faketruebr:230-5,faketruebr,machine,faketruebr_machine,36,18,11
faketruebr:230,faketruebr:230-6,faketruebr,machine,faketruebr_machine,18,13,9
faketruebr:230,faketruebr:230-7,faketruebr,machine,faketruebr_machine,27,10,5
faketruebr:230,faketruebr:230-8,faketruebr,machine,faketruebr_machine,20,8,4
faketruebr:230,faketruebr:230-9,faketruebr,machine,faketruebr_machine,33,13,8
faketruebr:230,faketruebr:230-10,faketruebr,machine,faketruebr_machine,19,9,6
faketruebr:230,faketruebr:230-11,faketruebr,machine,faketruebr_machine,19,8,6
faketruebr:509,faketruebr:509-1,faketruebr,human,faketruebr_human,12,6,4
faketruebr:509,faketruebr:509-2,faketruebr,human,faketruebr_human,4,0,0
faketruebr:509,faketruebr:509-3,faketruebr,human,faketruebr_human,4,0,0
faketruebr:509,faketruebr:509-4,faketruebr,human,faketruebr_human,8,2,2
faketruebr:509,faketruebr:509-5,faketruebr,human,faketruebr_human,27,12,8
faketruebr:509,faketruebr:509-6,faketruebr,human,faketruebr_human,28,9,6
faketruebr:509,faketruebr:509-7,faketruebr,human,faketruebr_human,21,8,6
faketruebr:509,faketruebr:509-8,faketruebr,human,faketruebr_human,71,24,13
faketruebr:509,faketruebr:509-9,faketruebr,human,faketruebr_human,7,2,2
faketruebr:509,faketruebr:509-10,faketruebr,human,faketruebr_human,31,14,9
faketruebr:509,faketruebr:509-1,faketruebr,machine,faketruebr_machine,2,0,0
faketruebr:509,faketruebr:509-2,faketruebr,machine,faketruebr_machine,13,4,4
faketruebr:509,faketruebr:509-3,faketruebr,machine,faketruebr_machine,27,22,10
faketruebr:509,faketruebr:509-4,faketruebr,machine,faketruebr_machine,27,6,5
faketruebr:509,faketruebr:509-5,faketruebr,machine,faketruebr_machine,4,0,0
faketruebr:509,faketruebr:509-6,faketruebr,machine,faketruebr_machine,68,21,9
faketruebr:509,faketruebr:509-7,faketruebr,machine,faketruebr_machine,46,16,10
faketruebr:509,faketruebr:509-8,faketruebr,machine,faketruebr_machine,27,4,4
faketruebr:509,faketruebr:509-9,faketruebr,machine,faketruebr_machine,37,15,12
faketruebr:509,faketruebr:509-10,faketruebr,machine,faketruebr_machine,21,8,5
faketruebr:509,faketruebr:509-11,faketruebr,machine,faketruebr_machine,59,30,18
faketruebr:509,faketruebr:509-12,faketruebr,machine,faketruebr_machine,18,2,2
faketruebr:509,faketruebr:509-13,faketruebr,machine,faketruebr_machine,24,13,8
faketruebr:509,faketruebr:509-14,faketruebr,machine,faketruebr_machine,7,0,0
faketruebr:542,faketruebr:542-1,faketruebr,human,faketruebr_human,19,9,6
faketruebr:542,faketruebr:542-2,faketruebr,human,faketruebr_human,6,2,2
faketruebr:542,faketruebr:542-3,faketruebr,human,faketruebr_human,30,11,7
faketruebr:542,faketruebr:542-4,faketruebr,human,faketruebr_human,8,2,2
faketruebr:542,faketruebr:542-5,faketruebr,human,faketruebr_human,9,6,5
faketruebr:542,faketruebr:542-6,faketruebr,human,faketruebr_human,6,2,2
faketruebr:542,faketruebr:542-7,faketruebr,human,faketruebr_human,13,2,2
faketruebr:542,faketruebr:542-8,faketruebr,human,faketruebr_human,3,0,0
faketruebr:542,faketruebr:542-9,faketruebr,human,faketruebr_human,11,6,4
faketruebr:542,faketruebr:542-10,faketruebr,human,faketruebr_human,5,2,2
faketruebr:542,faketruebr:542-11,faketruebr,human,faketruebr_human,3,0,0
faketruebr:542,faketruebr:542-12,faketruebr,human,faketruebr_human,123,65,26
faketruebr:542,faketruebr:542-13,faketruebr,human,faketruebr_human,8,0,0
faketruebr:542,faketruebr:542-14,faketruebr,human,faketruebr_human,9,5,5
faketruebr:542,faketruebr:542-1,faketruebr,machine,faketruebr_machine,2,0,0
faketruebr:542,faketruebr:542-2,faketruebr,machine,faketruebr_machine,19,7,5
faketruebr:542,faketruebr:542-3,faketruebr,machine,faketruebr_machine,30,13,10
faketruebr:542,faketruebr:542-4,faketruebr,machine,faketruebr_machine,32,15,8
faketruebr:542,faketruebr:542-5,faketruebr,machine,faketruebr_machine,51,28,13
faketruebr:542,faketruebr:542-6,faketruebr,machine,faketruebr_machine,26,8,6
faketruebr:542,faketruebr:542-7,faketruebr,machine,faketruebr_machine,44,21,11
faketruebr:542,faketruebr:542-8,faketruebr,machine,faketruebr_machine,24,5,4
faketruebr:542,faketruebr:542-9,faketruebr,machine,faketruebr_machine,54,35,16
faketruebr:542,faketruebr:542-10,faketruebr,machine,faketruebr_machine,29,17,9
faketruebr:542,faketruebr:542-11,faketruebr,machine,faketruebr_machine,23,10,7
faketruebr:542,faketruebr:542-12,faketruebr,machine,faketruebr_machine,21,11,7
faketruebr:542,faketruebr:542-13,faketruebr,machine,faketruebr_machine,32,19,10
faketruebr:542,faketruebr:542-14,faketruebr,machine,faketruebr_machine,51,13,8
faketruebr:542,faketruebr:542-15,faketruebr,machine,faketruebr_machine,9,2,2
faketruebr:542,faketruebr:542-16,faketruebr,machine,faketruebr_machine,14,2,2
faketruebr:70,faketruebr:70-1,faketruebr,human,faketruebr_human,17,8,6
faketruebr:70,faketruebr:70-2,faketruebr,human,faketruebr_human,33,28,14
faketruebr:70,faketruebr:70-3,faketruebr,human,faketruebr_human,7,2,2
faketruebr:70,faketruebr:70-4,faketruebr,human,faketruebr_human,6,0,0
faketruebr:70,faketruebr:70-5,faketruebr,human,faketruebr_human,7,7,5
faketruebr:70,faketruebr:70-6,faketruebr,human,faketruebr_human,11,2,2
faketruebr:70,faketruebr:70-7,faketruebr,human,faketruebr_human,8,3,2
faketruebr:70,faketruebr:70-1,faketruebr,machine,faketruebr_machine,2,0,0
faketruebr:70,faketruebr:70-2,faketruebr,machine,faketruebr_machine,20,6,5
faketruebr:70,faketruebr:70-3,faketruebr,machine,faketruebr_machine,57,26,15
faketruebr:70,faketruebr:70-4,faketruebr,machine,faketruebr_machine,47,17,10
faketruebr:70,faketruebr:70-5,faketruebr,machine,faketruebr_machine,14,11,6
faketruebr:70,faketruebr:70-6,faketruebr,machine,faketruebr_machine,16,6,6
faketruebr:70,faketruebr:70-7,faketruebr,machine,faketruebr_machine,37,25,14
faketruebr:70,faketruebr:70-8,faketruebr,machine,faketruebr_machine,13,4,4
faketruebr:70,faketruebr:70-9,faketruebr,machine,faketruebr_machine,19,6,5
faketruebr:70,faketruebr:70-10,faketruebr,machine,faketruebr_machine,28,12,7
faketruebr:70,faketruebr:70-11,faketruebr,machine,faketruebr_machine,28,13,9
faketruebr:70,faketruebr:70-12,faketruebr,machine,faketruebr_machine,14,12,8
faketruebr:70,faketruebr:70-13,faketruebr,machine,faketruebr_machine,21,7,3
faketruebr:70,faketruebr:70-14,faketruebr,machine,faketruebr_machine,19,9,6
faketruebr:70,faketruebr:70-15,faketruebr,machine,faketruebr_machine,23,13,6
faketruebr:70,faketruebr:70-16,faketruebr,machine,faketruebr_machine,25,9,5
faketruebr:70,faketruebr:70-17,faketruebr,machine,faketruebr_machine,17,4,3
faketruebr:70,faketruebr:70-18,faketruebr,machine,faketruebr_machine,6,0,0
faketruebr:74,faketruebr:74-1,faketruebr,human,faketruebr_human,16,6,4
faketruebr:74,faketruebr:74-2,faketruebr,human,faketruebr_human,47,26,11
faketruebr:74,faketruebr:74-3,faketruebr,human,faketruebr_human,11,3,3
faketruebr:74,faketruebr:74-4,faketruebr,human,faketruebr_human,59,27,11
faketruebr:74,faketruebr:74-5,faketruebr,human,faketruebr_human,11,3,3
faketruebr:74,faketruebr:74-6,faketruebr,human,faketruebr_human,11,3,3
faketruebr:74,faketruebr:74-7,faketruebr,human,faketruebr_human,10,4,3
faketruebr:74,faketruebr:74-1,faketruebr,machine,faketruebr_machine,2,0,0
faketruebr:74,faketruebr:74-2,faketruebr,machine,faketruebr_machine,30,11,5
faketruebr:74,faketruebr:74-3,faketruebr,machine,faketruebr_machine,30,14,10
faketruebr:74,faketruebr:74-4,faketruebr,machine,faketruebr_machine,36,11,7
faketruebr:74,faketruebr:74-5,faketruebr,machine,faketruebr_machine,33,17,7
faketruebr:74,faketruebr:74-6,faketruebr,machine,faketruebr_machine,45,18,12
faketruebr:74,faketruebr:74-7,faketruebr,machine,faketruebr_machine,40,17,11
faketruebr:74,faketruebr:74-8,faketruebr,machine,faketruebr_machine,16,7,6
